0.0000000000000000 0.0325050428861813 0.8084857887766940 0.4467281820284530 0.9623263119803096 0.4760900220124769 
0.0002441406250000 0.0325081093623688 0.8085426724387929 0.3988559118270097 0.9623297442564643 0.4354582912080651 
0.0004882812500000 0.0326199786901354 0.8086534254862150 0.3609457962957317 0.9622181215070119 0.3887372888227502 
0.0007324218750000 0.0331321780570547 0.8088682120572129 0.3314354654178092 0.9617042982103826 0.3531997866089611 
0.0009765625000000 0.0342358161016775 0.8092265935309549 0.3071254278584819 0.9606012733076829 0.3257006302990393 
0.0012207031250000 0.0359958736541918 0.8097734896327305 0.2826715485627896 0.9588533200019048 0.3013322482413916 
0.0014648437500000 0.0384144320012158 0.8105500645359891 0.2637456783296161 0.9564850652423985 0.2807840837584890 
0.0017089843750000 0.0414429249350865 0.8115886851937316 0.2493213583171501 0.9535831182575738 0.2699272280582357 
0.0019531250000000 0.0450658646015125 0.8129133262287136 0.2356862019992775 0.9501888888871762 0.2607718283002240 
0.0021972656250000 0.0492442472262599 0.8145318453056921 0.2229454952887100 0.9464781297189667 0.2520304156883648 
0.0024414062500000 0.0540243804261289 0.8164390331652741 0.2108910213791813 0.9424973866995378 0.2436267412777908 
0.0026855468750000 0.0591153384579636 0.8186187464507166 0.1994661625740208 0.9383534449396148 0.2354690121140654 
0.0029296875000000 0.0646131900979028 0.8210057260116914 0.1885962527123829 0.9341858831816057 0.2273857732501954 
0.0031738281250000 0.0705254756910375 0.8235586527309453 0.1783527987233804 0.9301283439114651 0.2192725585792320 
0.0034179687500000 0.0766907597810632 0.8261756403471342 0.1689558852663941 0.9263078693779265 0.2110474110572298 
0.0036621093750000 0.0828370433507843 0.8287347750913104 0.1601225405579945 0.9228146490553608 0.2035152239880431 
0.0039062500000000 0.0884294356971520 0.8310992633336277 0.1519537970611634 0.9197989754733238 0.1966591183659465 
0.0041503906250000 0.0928381616480754 0.8331560289438813 0.1450429110697391 0.9173816295976157 0.1905438158832015 
0.0043945312500000 0.0951126792377827 0.8347508958853366 0.1397907638808073 0.9156649167532868 0.1853223576469387 
0.0046386718750000 0.0947472106355619 0.8357984383098248 0.1360464824702617 0.9147266335805764 0.1810533005896287 
0.0048828125000000 0.0918729214575617 0.8362592480445613 0.1332349453942087 0.9146248694849730 0.1780573585119692 
0.0051269531250000 0.0870411407092849 0.8361428795181972 0.1306703133948374 0.9153799088060361 0.1763975022319035 
0.0053710937500000 0.0806622543047214 0.8355019019349654 0.1279306230094363 0.9169818132044988 0.1759411923986409 
0.0056152343750000 0.0730797530442462 0.8344231156845063 0.1248004552303511 0.9193967178275008 0.1764399801527096 
0.0058593750000000 0.0649253486651063 0.8330088529157634 0.1212211318079946 0.9225787878222390 0.1776231509436225 
0.0061035156250000 0.0567403292139739 0.8313555414699207 0.1171972554617434 0.9264153502084501 0.1792361813404940 
0.0063476562500000 0.0486560008407384 0.8295743721379738 0.1127197013279455 0.9308994470640365 0.1810919531124420 
0.0065917968750000 0.0405236050308337 0.8277569531059642 0.1078999129177360 0.9357770808267177 0.1830316677194540 
0.0068359375000000 0.0324989184465064 0.8260001387199550 0.1028886895475956 0.9408991319727698 0.1849368782807770 
0.0070800781250000 0.0253725390057566 0.8243584359151066 0.0976789540519317 0.9459030417204046 0.1867284522327576 
0.0073242187500000 0.0192823304191556 0.8229070656861814 0.0923969863453678 0.9506019311922798 0.1883200244466088 
0.0075683593750000 0.0143204017394496 0.8216891471771846 0.0870797552868185 0.9543213610868914 0.1896749847632292 
0.0078125000000000 0.0105878447292199 0.8207468643112030 0.0818843047831434 0.9566068938471844 0.1907556543521379 
0.0080566406250000 0.0080988350182521 0.8201079378052299 0.0769409183819898 0.9571564263174496 0.1915347774194809 
0.0083007812500000 0.0066179445664700 0.8197927367395537 0.0722715792623393 0.9559972764907667 0.1919999351612737 
0.0085449218750000 0.0057079380696455 0.8198114441598301 0.0684293602124974 0.9533501225757607 0.1921408713235372 
0.0087890625000000 0.0049278439162801 0.8201638551254001 0.0654624055593808 0.9495342880569994 0.1919547454526520 
0.0090332031250000 0.0039438111248843 0.8208369759776717 0.0635109653978865 0.9448089018288161 0.1914442757671369 
0.0092773437500000 0.0025564861668112 0.8218042443183730 0.0625765839937297 0.9396319060446502 0.1906216207783075 
0.0095214843750000 0.0007094211505645 0.8230225809242202 0.0625840103099524 0.9340698171368783 0.1894986818227697 
0.0097656250000000 0.9984177889836345 0.8244202477272589 0.0634045148386800 0.9283524579754322 0.1880994239913292 
