0.0000000000000000 0.1099727488364499 0.4421529427605851 0.6599374823771776 
0.0002441406250000 0.2302698165251903 0.4421825377814314 0.6599382843065996 
0.0004882812500000 0.2902235017440532 0.4422586775081940 0.6599383255648307 
0.0007324218750000 0.3219448000656820 0.4424197223884382 0.6599383474519306 
0.0009765625000000 0.3462934274176585 0.4427257472798901 0.6599383672461394 
0.0012207031250000 0.3649184421916424 0.4432527159282306 0.6599384285195412 
0.0014648437500000 0.3750071624102245 0.4441273622793493 0.6599387827119918 
0.0017089843750000 0.3835848012029585 0.4456553513948584 0.6599402448933414 
0.0019531250000000 0.3916326944740688 0.4482863488792688 0.6599446162273614 
0.0021972656250000 0.3984501163788990 0.4523900137161716 0.6599550038473091 
0.0024414062500000 0.4046129439184218 0.4580049209999310 0.6599759452531926 
0.0026855468750000 0.4105946687710818 0.4651563329028484 0.6600133124293130 
0.0029296875000000 0.4167282933963133 0.4733257670785403 0.6600740168864297 
0.0031738281250000 0.4232159120604727 0.4818875562877710 0.6601654979065062 
0.0034179687500000 0.4302263000803490 0.4907732017128921 0.6602959892904673 
0.0036621093750000 0.4377986261476215 0.4996300820623387 0.6604741690324571 
0.0039062500000000 0.4457828196983468 0.5084776017715027 0.6607075166916095 
0.0041503906250000 0.4540138633580819 0.5171397767657070 0.6610060780850338 
0.0043945312500000 0.4621096811953369 0.5256120856657432 0.6613803245829474 
0.0046386718750000 0.4702196676652983 0.5338835831506828 0.6618446723320224 
0.0048828125000000 0.4784234032022036 0.5419811941005551 0.6624190488919403 
0.0051269531250000 0.4864797341885324 0.5499425572557740 0.6631311119910689 
0.0053710937500000 0.4945736968553757 0.5572318480000483 0.6640215269838833 
0.0056152343750000 0.5020957550042782 0.5639317305015755 0.6651404656191645 
0.0058593750000000 0.5091487373127831 0.5702013935811516 0.6665434838313231 
0.0061035156250000 0.5155914969745613 0.5761512170516635 0.6683057123584690 
0.0063476562500000 0.5214678210999149 0.5818119809977180 0.6704830864728041 
0.0065917968750000 0.5267736697659160 0.5872569975797473 0.6731361365247444 
0.0068359375000000 0.5316223494738173 0.5925360149366132 0.6762578808450281 
0.0070800781250000 0.5360533304647277 0.5977170055366492 0.6798565949870330 
0.0073242187500000 0.5399860991080921 0.6028641661964813 0.6837921433590304 
0.0075683593750000 0.5435074191569857 0.6079610074738548 0.6880206525171585 
