0.0000000000000000 0.6848864983836125 0.5993424304526831 0.9088607212157981 0.3733014464115433 0.7423598299802474 0.5771210519824872 
0.0002441406250000 0.6938049831329253 0.6375121519687956 0.9088584144978095 0.3426156452294057 0.7436561166008689 0.6205033960755038 
0.0004882812500000 0.7025474604207366 0.6665414116397643 0.9088585878869123 0.3184620868059836 0.7461421697130937 0.6537492001706142 
0.0007324218750000 0.7110199299729453 0.6899356804119223 0.9088594146692140 0.2962630499157404 0.7504745701662050 0.6784986138529310 
0.0009765625000000 0.7221491684955925 0.7056205247477620 0.9088622662686577 0.2841185591411558 0.7568985138134029 0.6942060666701090 
0.0012207031250000 0.7356830659489052 0.7189354494200068 0.9088720424804421 0.2731358888720527 0.7653190453570237 0.7017619159205271 
0.0014648437500000 0.7495018073827515 0.7305829557720759 0.9089003157338799 0.2628027768538890 0.7761038459654975 0.7082767532643497 
0.0017089843750000 0.7631848811110876 0.7414648573107983 0.9089679933138487 0.2530660395112116 0.7886024853954037 0.7144523188875453 
0.0019531250000000 0.7765786353402625 0.7520740366256344 0.9091086115393375 0.2437197997818425 0.8015592909599998 0.7206296107501252 
0.0021972656250000 0.7894469222824734 0.7624939712669009 0.9093758217423009 0.2347270962957224 0.8143154579313365 0.7269879212987421 
0.0024414062500000 0.8014636248540679 0.7725108088234715 0.9098649547258153 0.2258586162452948 0.8264588184152122 0.7335340960944796 
0.0026855468750000 0.8125302590539656 0.7818490296368951 0.9107465786445180 0.2169703376127959 0.8378351101188026 0.7402056966192636 
0.0029296875000000 0.8224767836205908 0.7906577427667004 0.9123241189088559 0.2082512864282267 0.8483389326106887 0.7468532816720668 
0.0031738281250000 0.8314827808603553 0.7989624458097511 0.9150151659934886 0.1997012038956490 0.8580000553188931 0.7532851090223525 
0.0034179687500000 0.8397236637736500 0.8070577736438758 0.9193207869793399 0.1913747682028866 0.8671517076768156 0.7593952310462007 
0.0036621093750000 0.8478267063547968 0.8140071208554714 0.9254317733143275 0.1830118436241805 0.8760245855999740 0.7650711902227841 
0.0039062500000000 0.8559383794656656 0.8201029797224757 0.9335190563889509 0.1745897629167127 0.8850613294770300 0.7702372386725537 
0.0041503906250000 0.8637450748844663 0.8257093515720308 0.9426073482816310 0.1663015791255611 0.8945358304778690 0.7749057410597967 
